"AÑO";"MES";"ID";"TIPOEDIFICIO";"EDIFICIO";"BARRIO";"CLASE";"GRUPO";"UNIDADES";"CONSUMO"
"2021";"5";"";"Centros culturales y bibliotecas";"CC La Elipa y CSS Santa Felicidad";"VENTAS";"Energia Activa";"";"kWh";"10065,1"
"2021";"5";"";"Centros culturales y bibliotecas";"CC La Elipa y CSS Santa Felicidad";"VENTAS";"Energia Reactiva";"";"kVAr";"1591,1"
"2021";"5";"288";"Centros culturales y bibliotecas";"CC La Vaguada";"EL PILAR";"Energia Activa";"";"kWh";"20073"
"2021";"5";"288";"Centros culturales y bibliotecas";"CC La Vaguada";"EL PILAR";"Energia Reactiva";"";"kVAr";"14833"
"2021";"5";"288";"Centros culturales y bibliotecas";"CC La Vaguada";"EL PILAR";"Gas";"";"m3";"0"
"2021";"5";"1905";"Centros culturales y bibliotecas";"CC Los Rosales";"BUTARQUE";"Energia Activa";"";"kWh";"5724"
"2021";"5";"1905";"Centros culturales y bibliotecas";"CC Los Rosales";"BUTARQUE";"Energia Reactiva";"";"kVAr";"481"
"2021";"5";"1905";"Centros culturales y bibliotecas";"CC Los Rosales";"BUTARQUE";"Gas";"";"m3";"0"
"2021";"5";"1151";"Centros culturales y bibliotecas";"CC Mercado de Ibiza";"IBIZA";"Energia Activa";"";"kWh";"1991,9"
"2021";"5";"1151";"Centros culturales y bibliotecas";"CC Mercado de Ibiza";"IBIZA";"Energia Reactiva";"";"kVAr";"53,4"
"2021";"5";"1227";"Centros culturales y bibliotecas";"CC Meseta de Orcasitas";"ORCASITAS";"Energia Activa";"";"kWh";"2675,2"
"2021";"5";"1227";"Centros culturales y bibliotecas";"CC Meseta de Orcasitas";"ORCASITAS";"Energia Reactiva";"";"kVAr";"42,6"
"2021";"5";"1227";"Centros culturales y bibliotecas";"CC Meseta de Orcasitas";"ORCASITAS";"Gas";"";"m3";"77,1"
"2021";"5";"389";"Centros culturales y bibliotecas";"CC NicolÃ¡s SalmerÃ³n (CC, EM MarÃ­a Rodrigo y Bib. Fco. IbÃ¡Ã±ez)";"CIUDAD JARDÃ�N";"Gas";"";"m3";"0"
"2021";"5";"226";"Centros culturales y bibliotecas";"CC Rafael Altamira";"FUENTE DEL BERRO";"Energia Activa";"";"kWh";"4925,8"
"2021";"5";"226";"Centros culturales y bibliotecas";"CC Rafael Altamira";"FUENTE DEL BERRO";"Energia Reactiva";"";"kVAr";"545,5"
"2021";"5";"226";"Centros culturales y bibliotecas";"CC Rafael Altamira";"FUENTE DEL BERRO";"Gas";"";"m3";"0"
"2021";"5";"267";"Centros culturales y bibliotecas";"CC Santa Petronila";"LOS ROSALES";"Energia Activa";"";"kWh";"13638"
"2021";"5";"267";"Centros culturales y bibliotecas";"CC Santa Petronila";"LOS ROSALES";"Energia Reactiva";"";"kVAr";"1870"
"2021";"5";"267";"Centros culturales y bibliotecas";"CC Santa Petronila";"LOS ROSALES";"Gas";"";"m3";"0"
"2021";"5";"1069";"Centros culturales y bibliotecas";"CC Sara Montiel";"CAMPAMENTO";"Energia Activa";"";"kWh";"5392,2"
"2021";"5";"1069";"Centros culturales y bibliotecas";"CC Sara Montiel";"CAMPAMENTO";"Energia Reactiva";"";"kVAr";"2785,1"
"2021";"5";"1069";"Centros culturales y bibliotecas";"CC Sara Montiel";"CAMPAMENTO";"Gas";"";"m3";"NO DATA"
"2021";"5";"1763";"Centros culturales y bibliotecas";"CC Valdebernardo y Biblioteca Francisco Ayala";"VALDEBERNARDO";"Energia Activa";"";"kWh";"5768,7"
"2021";"5";"1763";"Centros culturales y bibliotecas";"CC Valdebernardo y Biblioteca Francisco Ayala";"VALDEBERNARDO";"Gas";"";"m3";"648,4"
"2021";"5";"";"Centros culturales y bibliotecas";"CC y CM San Juan Bautista";"SAN JUAN BAUTISTA";"Energia Activa";"";"kWh";"4412,8"
"2021";"5";"";"Centros culturales y bibliotecas";"CC y CM San Juan Bautista";"SAN JUAN BAUTISTA";"Energia Reactiva";"";"kVAr";"272,6"
"2021";"5";"853";"Centros culturales y bibliotecas";"CC/BPM Gloria Fuertes";"CORRALEJOS";"Energia Activa";"";"kWh";"3527"
"2021";"5";"853";"Centros culturales y bibliotecas";"CC/BPM Gloria Fuertes";"CORRALEJOS";"Gas";"";"m3";"768,3"
"2021";"5";"1119";"Centros mixtos";"CDI Arganzuela";"PALOS DE MOGUER";"Energia Activa";"Activa Contador Gral - Bus";"kWh";"59988,8"
"2021";"5";"1119";"Centros mixtos";"CDI Arganzuela";"PALOS DE MOGUER";"Energia Reactiva";"Reactiva tarifa 6.1A";"kVAr";"11105,2"
"2021";"5";"1119";"Centros mixtos";"CDI Arganzuela";"PALOS DE MOGUER";"Gas";"";"m3";"2242,8"
"2021";"5";"1772";"Centros deportivos";"CDM Alfredo Goyeneche";"ARAVACA";"Energia Activa";"";"kWh";"48141"
"2021";"5";"1772";"Centros deportivos";"CDM Alfredo Goyeneche";"ARAVACA";"Energia Reactiva";"";"kVAr";"9217"
"2021";"5";"631";"Centros deportivos";"CDM Aluche";"Ã�GUILAS";"Energia Activa";"";"kWh";"65013"
"2021";"5";"631";"Centros deportivos";"CDM Aluche";"Ã�GUILAS";"Energia Reactiva";"";"kVAr";"6031"
"2021";"5";"631";"Centros deportivos";"CDM Aluche";"Ã�GUILAS";"Gas";"";"m3";"1127,3"
"2021";"5";"1971";"Centros deportivos";"CDM Ã�ngel Nieto - Puente de Vallecas";"PALOMERAS BAJAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"27125"
"2021";"5";"1971";"Centros deportivos";"CDM Ã�ngel Nieto - Puente de Vallecas";"PALOMERAS BAJAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"9175"
"2021";"5";"1971";"Centros deportivos";"CDM Ã�ngel Nieto - Puente de Vallecas";"PALOMERAS BAJAS";"Gas";"";"m3";"7756,1"
"2021";"5";"1692";"Centros deportivos";"CDM Barajas";"ALAMEDA DE OSUNA";"Energia Activa";"";"kWh";"36799"
"2021";"5";"1692";"Centros deportivos";"CDM Barajas";"ALAMEDA DE OSUNA";"Energia Reactiva";"";"kVAr";"4148"
"2021";"5";"1692";"Centros deportivos";"CDM Barajas";"ALAMEDA DE OSUNA";"Gas";"";"m3";"8463,2"
"2021";"5";"1918";"Centros deportivos";"CDM Cerro AlmodÃ³var";"SANTA EUGENIA";"Energia Activa";"";"kWh";"60470"
"2021";"5";"1918";"Centros deportivos";"CDM Cerro AlmodÃ³var";"SANTA EUGENIA";"Energia Reactiva";"";"kVAr";"5659"
"2021";"5";"1825";"Centros deportivos";"CDM ConcepciÃ³n";"CONCEPCIÃ“N";"Energia Activa";"";"kWh";"49061"
"2021";"5";"1825";"Centros deportivos";"CDM ConcepciÃ³n";"CONCEPCIÃ“N";"Energia Reactiva";"";"kVAr";"13616"
"2021";"5";"1825";"Centros deportivos";"CDM ConcepciÃ³n";"CONCEPCIÃ“N";"Gas";"";"m3";"14700,1"
"2021";"5";"";"Centros deportivos";"CDM DaoÃ­z y Velarde";"PACÃ�FICO";"Energia Activa";"";"kWh";"81361"
"2021";"5";"";"Centros deportivos";"CDM DaoÃ­z y Velarde";"PACÃ�FICO";"Energia Reactiva";"";"kVAr";"7855"
"2021";"5";"";"Centros deportivos";"CDM DaoÃ­z y Velarde";"PACÃ�FICO";"Gas";"";"m3";"0"
"2021";"5";"1895";"Centros deportivos";"CDM El Espinillo";"LOS ROSALES";"Energia Activa";"";"kWh";"25005"
"2021";"5";"1895";"Centros deportivos";"CDM El Espinillo";"LOS ROSALES";"Energia Reactiva";"";"kVAr";"6210"
"2021";"5";"1895";"Centros deportivos";"CDM El Espinillo";"LOS ROSALES";"Gas";"";"m3";"NO DATA"
"2021";"5";"1921";"Centros deportivos";"CDM EntrevÃ­as";"ENTREVÃ�AS";"Energia Activa";"";"kWh";"41649,8"
"2021";"5";"1921";"Centros deportivos";"CDM EntrevÃ­as";"ENTREVÃ�AS";"Energia Reactiva";"";"kVAr";"2284,3"
"2021";"5";"1921";"Centros deportivos";"CDM EntrevÃ­as";"ENTREVÃ�AS";"Gas";"";"m3";"4887,2"
"2021";"5";"1892";"Centros deportivos";"CDM Faustina Valladolid - Valdebernardo";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Activa";"";"kWh";"59812"
"2021";"5";"1892";"Centros deportivos";"CDM Faustina Valladolid - Valdebernardo";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"1903"
"2021";"5";"1892";"Centros deportivos";"CDM Faustina Valladolid - Valdebernardo";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Gas";"";"m3";"NO DATA"
"2021";"5";"";"Centros deportivos";"CDM FÃ©lix Rubio";"LOS ROSALES";"Energia Activa";"";"kWh";"4694,8"
"2021";"5";"";"Centros deportivos";"CDM FÃ©lix Rubio";"LOS ROSALES";"Energia Reactiva";"";"kVAr";"18,8"
"2021";"5";"";"Centros deportivos";"CDM FÃ©lix Rubio";"LOS ROSALES";"Gas";"";"m3";"693,7"
"2021";"5";"";"Centros deportivos";"CDM Fernando MartÃ­n";"VALDEZARZA";"Energia Activa";"";"kWh";"45398"
"2021";"5";"";"Centros deportivos";"CDM Fernando MartÃ­n";"VALDEZARZA";"Energia Reactiva";"";"kVAr";"23991"
"2021";"5";"1140";"Centros deportivos";"CDM Gallur";"CÃ�RMENES";"Energia Activa";"Activa Interruptor Gral";"kWh";"36544"
"2021";"5";"1140";"Centros deportivos";"CDM Gallur";"CÃ�RMENES";"Gas";"";"m3";"1,9"
"2021";"5";"";"Centros deportivos";"CDM Gimnasio MoscardÃ³";"GUINDALERA";"Energia Activa";"";"kWh";"42388"
"2021";"5";"";"Centros deportivos";"CDM Gimnasio MoscardÃ³";"GUINDALERA";"Energia Reactiva";"";"kVAr";"12"
"2021";"5";"";"Centros deportivos";"CDM Gimnasio MoscardÃ³";"GUINDALERA";"Gas";"";"m3";"0"
"2021";"5";"1929";"Centros deportivos";"CDM Hortaleza";"APÃ“STOL SANTIAGO";"Energia Activa";"Activa Interruptor Gral";"kWh";"47888,9"
"2021";"5";"1929";"Centros deportivos";"CDM Hortaleza";"APÃ“STOL SANTIAGO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"3756"
"2021";"5";"1929";"Centros deportivos";"CDM Hortaleza";"APÃ“STOL SANTIAGO";"Gas";"";"m3";"9115,5"
"2021";"5";"1933";"Centros deportivos";"CDM La Elipa";"MEDIA LEGUA";"Energia Activa";"";"kWh";"35111"
"2021";"5";"1933";"Centros deportivos";"CDM La Elipa";"MEDIA LEGUA";"Energia Reactiva";"";"kVAr";"2670"
"2021";"5";"1933";"Centros deportivos";"CDM La Elipa";"MEDIA LEGUA";"Gas";"";"m3";"3259,4"
"2021";"5";"1771";"Centros deportivos";"CDM La MasÃ³";"MIRASIERRA";"Energia Activa";"Activa Interruptor Gral";"kWh";"78527"
"2021";"5";"1771";"Centros deportivos";"CDM La MasÃ³";"MIRASIERRA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"13795"
"2021";"5";"1771";"Centros deportivos";"CDM La MasÃ³";"MIRASIERRA";"Gas";"";"m3";"0"
"2021";"5";"1935";"Centros deportivos";"CDM La Mina";"VISTA ALEGRE";"Energia Activa";"";"kWh";"38223"
"2021";"5";"1935";"Centros deportivos";"CDM La Mina";"VISTA ALEGRE";"Energia Reactiva";"";"kVAr";"23766"
"2021";"5";"1937";"Centros deportivos";"CDM Luis AragonÃ©s";"CANILLAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"49409"
"2021";"5";"1937";"Centros deportivos";"CDM Luis AragonÃ©s";"CANILLAS";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"13456"
"2021";"5";"1937";"Centros deportivos";"CDM Luis AragonÃ©s";"CANILLAS";"Gas";"";"m3";"10413"
"2021";"5";"";"Centros deportivos";"CDM MarÃ­a JesÃºs Rosa";"EL PILAR";"Energia Activa";"";"kWh";"242460"
"2021";"5";"";"Centros deportivos";"CDM MarÃ­a JesÃºs Rosa";"EL PILAR";"Energia Reactiva";"";"kVAr";"71737"
"2021";"5";"";"Centros deportivos";"CDM MarÃ­a JesÃºs Rosa";"EL PILAR";"Gas";"";"m3";"0"
"2021";"5";"848";"Centros deportivos";"CDM Miguel Guillen Prim";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Activa";"";"kWh";"NO DATA"
"2021";"5";"848";"Centros deportivos";"CDM Miguel Guillen Prim";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Reactiva";"";"kVAr";"NO DATA"
"2021";"5";"844";"Centros deportivos";"CDM Orcasitas";"ZOFÃ�O";"Energia Activa";"";"kWh";"15063,9"
"2021";"5";"1114";"Centros deportivos";"CDM Plata y CastaÃ±ar";"VILLAVERDE ALTO";"Energia Activa";"";"kWh";"59733,8"
"2021";"5";"1114";"Centros deportivos";"CDM Plata y CastaÃ±ar";"VILLAVERDE ALTO";"Energia Reactiva";"";"kVAr";"4039,2"
"2021";"5";"1114";"Centros deportivos";"CDM Plata y CastaÃ±ar";"VILLAVERDE ALTO";"Gas";"";"m3";"1"
"2021";"5";"1941";"Centros deportivos";"CDM Playa Victoria";"BERRUGUETE";"Energia Activa";"Activa Interruptor Gral";"kWh";"27230"
"2021";"5";"1941";"Centros deportivos";"CDM Playa Victoria";"BERRUGUETE";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"1345"
"2021";"5";"1941";"Centros deportivos";"CDM Playa Victoria";"BERRUGUETE";"Gas";"";"m3";"9211,1"
"2021";"5";"1776";"Centros deportivos";"CDM Pradillo";"CIUDAD JARDÃ�N";"Energia Activa";"";"kWh";"29319"
"2021";"5";"1776";"Centros deportivos";"CDM Pradillo";"CIUDAD JARDÃ�N";"Energia Reactiva";"";"kVAr";"0"
"2021";"5";"1776";"Centros deportivos";"CDM Pradillo";"CIUDAD JARDÃ�N";"Gas";"";"m3";"NO DATA"
"2021";"5";"1889";"Centros deportivos";"CDM Pueblo Nuevo";"PUEBLO NUEVO";"Energia Activa";"Activa Interruptor Gral";"kWh";"29137"
"2021";"5";"1889";"Centros deportivos";"CDM Pueblo Nuevo";"PUEBLO NUEVO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"14725"
"2021";"5";"1889";"Centros deportivos";"CDM Pueblo Nuevo";"PUEBLO NUEVO";"Gas";"";"m3";"8811,3"
"2021";"5";"1571";"Centros deportivos";"CDM RaÃºl GonzÃ¡lez";"SAN CRISTÃ“BAL";"Energia Activa";"";"kWh";"24420"
"2021";"5";"1571";"Centros deportivos";"CDM RaÃºl GonzÃ¡lez";"SAN CRISTÃ“BAL";"Energia Reactiva";"";"kVAr";"8796"
"2021";"5";"1571";"Centros deportivos";"CDM RaÃºl GonzÃ¡lez";"SAN CRISTÃ“BAL";"Gas";"";"m3";"NO DATA"
"2021";"5";"1541";"Centros deportivos";"CDM Samaranch";"IMPERIAL";"Energia Activa";"";"kWh";"41011"
"2021";"5";"1541";"Centros deportivos";"CDM Samaranch";"IMPERIAL";"Energia Reactiva";"";"kVAr";"5255"
"2021";"5";"1541";"Centros deportivos";"CDM Samaranch";"IMPERIAL";"Gas";"";"m3";"13066,1"
"2021";"5";"1942";"Centros deportivos";"CDM San Blas";"HELLÃ�N";"Energia Activa";"";"kWh";"121878"
"2021";"5";"1942";"Centros deportivos";"CDM San Blas";"HELLÃ�N";"Energia Reactiva";"";"kVAr";"25362"
"2021";"5";"1943";"Centros deportivos";"CDM San CristÃ³bal";"SAN CRISTÃ“BAL";"Energia Activa";"";"kWh";"2348,3"
"2021";"5";"1943";"Centros deportivos";"CDM San CristÃ³bal";"SAN CRISTÃ“BAL";"Energia Reactiva";"";"kVAr";"12,7"
"2021";"5";"1943";"Centros deportivos";"CDM San CristÃ³bal";"SAN CRISTÃ“BAL";"Gas";"";"m3";"1217,1"
"2021";"5";"1945";"Centros deportivos";"CDM San Juan Bautista";"SAN JUAN BAUTISTA";"Energia Activa";"Activa Interruptor Gral";"kWh";"28812"
"2021";"5";"1945";"Centros deportivos";"CDM San Juan Bautista";"SAN JUAN BAUTISTA";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"18547"
"2021";"5";"1945";"Centros deportivos";"CDM San Juan Bautista";"SAN JUAN BAUTISTA";"Gas";"";"m3";"9982,4"
"2021";"5";"";"Centros deportivos";"CDM VicÃ¡lvaro";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Activa";"";"kWh";"14375"
"2021";"5";"";"Centros deportivos";"CDM VicÃ¡lvaro";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Reactiva";"";"kVAr";"100"
"2021";"5";"1950";"Centros deportivos";"CDM Vicente del Bosque";"LA PAZ";"Energia Activa";"";"kWh";"52479"
"2021";"5";"1950";"Centros deportivos";"CDM Vicente del Bosque";"LA PAZ";"Energia Reactiva";"";"kVAr";"25120"
"2021";"5";"1656";"Centros deportivos";"CDM Wilfred Agbonavbare - Alberto GarcÃ­a";"ENTREVÃ�AS";"Energia Activa";"";"kWh";"57153,3"
"2021";"5";"1656";"Centros deportivos";"CDM Wilfred Agbonavbare - Alberto GarcÃ­a";"ENTREVÃ�AS";"Energia Reactiva";"";"kVAr";"1213"
"2021";"5";"1656";"Centros deportivos";"CDM Wilfred Agbonavbare - Alberto GarcÃ­a";"ENTREVÃ�AS";"Gas";"";"m3";"5707,2"
"2021";"5";"658";"Centros escolares";"CEIP Bolivia";"LUCERO";"Energia Activa";"Activa Interruptor Gral";"kWh";"NO DATA"
"2021";"5";"658";"Centros escolares";"CEIP Bolivia";"LUCERO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"NO DATA"
"2021";"5";"658";"Centros escolares";"CEIP Bolivia";"LUCERO";"Gas";"";"m3";"NO DATA"
"2021";"5";"";"Centros escolares";"CEIP Ciudad de Roma";"ESTRELLA";"Energia Activa";"";"kWh";"5685,4"
"2021";"5";"";"Centros escolares";"CEIP Ciudad de Roma";"ESTRELLA";"Energia Reactiva";"";"kVAr";"618,1"
"2021";"5";"49";"Centros escolares";"CEIP Claudio Moyano";"VALLEHERMOSO";"Energia Activa";"Activa Interruptor Gral";"kWh";"3597"
"2021";"5";"49";"Centros escolares";"CEIP Claudio Moyano";"VALLEHERMOSO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2021";"5";"49";"Centros escolares";"CEIP Claudio Moyano";"VALLEHERMOSO";"Gas";"";"m3";"566,9"
"2021";"5";"278";"Centros escolares";"CEIP ConcepciÃ³n Arenal";"COMILLAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"4071"
"2021";"5";"278";"Centros escolares";"CEIP ConcepciÃ³n Arenal";"COMILLAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"61"
"2021";"5";"278";"Centros escolares";"CEIP ConcepciÃ³n Arenal";"COMILLAS";"Gas";"";"m3";"550,7"
"2021";"5";"";"Centros escolares";"CEIP CristÃ³bal ColÃ³n";"VILLAVERDE ALTO";"Energia Activa";"";"kWh";"4987,2"
"2021";"5";"";"Centros escolares";"CEIP CristÃ³bal ColÃ³n";"VILLAVERDE ALTO";"Energia Reactiva";"";"kVAr";"0,3"
"2021";"5";"";"Centros escolares";"CEIP CristÃ³bal ColÃ³n";"VILLAVERDE ALTO";"Gas";"";"m3";"0"
"2021";"5";"";"Centros escolares";"CEIP Escuelas Aguirre";"NIÃ‘O JESÃšS";"Energia Activa";"";"kWh";"5909"
"2021";"5";"";"Centros escolares";"CEIP Escuelas Aguirre";"NIÃ‘O JESÃšS";"Energia Reactiva";"";"kVAr";"199"
"2021";"5";"";"Centros escolares";"CEIP Fernando el CatÃ³lico";"ARAPILES";"Energia Activa";"";"kWh";"4651,1"
"2021";"5";"";"Centros escolares";"CEIP Fernando el CatÃ³lico";"ARAPILES";"Energia Reactiva";"";"kVAr";"709,2"
"2021";"5";"582";"Centros escolares";"CEIP Isaac Peral";"PUERTA BONITA";"Energia Activa";"Activa Interruptor Gral";"kWh";"2581,2"
"2021";"5";"582";"Centros escolares";"CEIP Isaac Peral";"PUERTA BONITA";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"8,2"
"2021";"5";"582";"Centros escolares";"CEIP Isaac Peral";"PUERTA BONITA";"Gas";"";"m3";"229,7"
"2021";"5";"";"Centros escolares";"CEIP JosÃ© Calvo Sotelo";"ADELFAS";"Energia Activa";"";"kWh";"6043,6"
"2021";"5";"";"Centros escolares";"CEIP JosÃ© Calvo Sotelo";"ADELFAS";"Energia Reactiva";"";"kVAr";"1024"
"2021";"5";"1028";"Centros escolares";"CEIP MadroÃ±o";"NUMANCIA";"Energia Activa";"Activa Interruptor Gral";"kWh";"2620,5"
"2021";"5";"1028";"Centros escolares";"CEIP MadroÃ±o";"NUMANCIA";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"19,7"
"2021";"5";"1028";"Centros escolares";"CEIP MadroÃ±o";"NUMANCIA";"Gas";"";"m3";"0"
"2021";"5";"116";"Centros escolares";"CEIP Ntra Sra de la Paloma";"PALACIO";"Energia Activa";"Activa Interruptor Gral";"kWh";"6935,9"
"2021";"5";"116";"Centros escolares";"CEIP Ntra Sra de la Paloma";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"1,9"
"2021";"5";"116";"Centros escolares";"CEIP Ntra Sra de la Paloma";"PALACIO";"Gas";"";"m3";"666,4"
"2021";"5";"167";"Centros escolares";"CEIP Ntra Sra Fuencisla";"ALMENDRALES";"Energia Activa";"Activa Interruptor Gral";"kWh";"3950,9"
"2021";"5";"167";"Centros escolares";"CEIP Ntra Sra Fuencisla";"ALMENDRALES";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2021";"5";"167";"Centros escolares";"CEIP Ntra Sra Fuencisla";"ALMENDRALES";"Gas";"";"m3";"322"
"2021";"5";"342";"Centros escolares";"CEIP Patriarca Obispo Elio Garay";"EL VISO";"Energia Activa";"";"kWh";"2999"
"2021";"5";"342";"Centros escolares";"CEIP Patriarca Obispo Elio Garay";"EL VISO";"Energia Reactiva";"";"kVAr";"359,5"
"2021";"5";"342";"Centros escolares";"CEIP Patriarca Obispo Elio Garay";"EL VISO";"Gas";"";"m3";"NO DATA"
"2021";"5";"209";"Centros escolares";"CEIP Pi i Margall";"UNIVERSIDAD";"Energia Activa";"Activa Interruptor Gral - Bus";"kWh";"2682,8"
"2021";"5";"209";"Centros escolares";"CEIP Pi i Margall";"UNIVERSIDAD";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"-998,5"
"2021";"5";"209";"Centros escolares";"CEIP Pi i Margall";"UNIVERSIDAD";"Gas";"";"m3";"222,1"
"2021";"5";"304";"Centros escolares";"CEIP Pradolongo";"ZOFÃ�O";"Energia Activa";"Activa Interruptor Gral";"kWh";"4529,3"
"2021";"5";"304";"Centros escolares";"CEIP Pradolongo";"ZOFÃ�O";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0,4"
"2021";"5";"304";"Centros escolares";"CEIP Pradolongo";"ZOFÃ�O";"Gas";"";"m3";"178"
"2021";"5";"108";"Centros escolares";"CEIP Puerto Rico";"ORCASITAS";"Energia Activa";"Activa Interruptor Gral";"kWh";"2883,5"
"2021";"5";"108";"Centros escolares";"CEIP Puerto Rico";"ORCASITAS";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"0"
"2021";"5";"108";"Centros escolares";"CEIP Puerto Rico";"ORCASITAS";"Gas";"";"m3";"58,3"
"2021";"5";"247";"Centros escolares";"CEIP Residencia San Ildefonso";"PALACIO";"Energia Activa";"Activa Interruptor Gral - Bus";"kWh";"8343"
"2021";"5";"247";"Centros escolares";"CEIP Residencia San Ildefonso";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"2270"
"2021";"5";"247";"Centros escolares";"CEIP Residencia San Ildefonso";"PALACIO";"Gas";"";"m3";"3253,8"
"2021";"5";"143";"Centros escolares";"CEIP Rufino Blanco";"TRAFALGAR";"Energia Activa";"";"kWh";"13836"
"2021";"5";"143";"Centros escolares";"CEIP Rufino Blanco";"TRAFALGAR";"Energia Reactiva";"";"kVAr";"475"
"2021";"5";"143";"Centros escolares";"CEIP Rufino Blanco";"TRAFALGAR";"Gas";"";"m3";"0"
"2021";"5";"177";"Centros escolares";"CEIP VÃ¡zquez de Mella";"PALACIO";"Energia Activa";"Activa Interruptor Gral - Bus";"kWh";"2666,1"
"2021";"5";"177";"Centros escolares";"CEIP VÃ¡zquez de Mella";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.1A";"kVAr";"-2254,9"
"2021";"5";"177";"Centros escolares";"CEIP VÃ¡zquez de Mella";"PALACIO";"Gas";"";"m3";"183,3"
"2021";"5";"1033";"Centros culturales y bibliotecas";"Centro de Mayores San Francisco";"PALACIO";"Energia Activa";"Activa Interruptor Gral - Bus";"kWh";"18794,2"
"2021";"5";"1033";"Centros culturales y bibliotecas";"Centro de Mayores San Francisco";"PALACIO";"Energia Reactiva";"Reactiva tarifa 3.0A";"kVAr";"4820,8"
"2021";"5";"1033";"Centros culturales y bibliotecas";"Centro de Mayores San Francisco";"PALACIO";"Gas";"";"m3";"0"
"2021";"5";"644";"Otras dependencias";"Centro Integral de FormaciÃ³n de Seguridad y Emergencias";"LUCERO";"Gas";"";"m3";"0"
"2021";"5";"";"Centros culturales y bibliotecas";"CMM Acuario";"CASCO HISTÃ“RICO DE BARAJAS";"Energia Activa";"";"kWh";"8751,5"
"2021";"5";"";"Centros culturales y bibliotecas";"CMM Acuario";"CASCO HISTÃ“RICO DE BARAJAS";"Energia Reactiva";"";"kVAr";"2009,3"
"2021";"5";"";"Centros culturales y bibliotecas";"CMM El Almendro";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Activa";"";"kWh";"1791"
"2021";"5";"";"Centros culturales y bibliotecas";"CMM El Almendro";"CASCO HISTÃ“RICO DE VICÃ�LVARO";"Energia Reactiva";"";"kVAr";"198"
"2021";"5";"";"Centros culturales y bibliotecas";"CMM Orcasur";"ORCASUR";"Energia Activa";"";"kWh";"9838"
"2021";"5";"";"Centros culturales y bibliotecas";"CMM Orcasur";"ORCASUR";"Energia Reactiva";"";"kVAr";"9405"
"2021";"5";"";"Centros culturales y bibliotecas";"CMM Villa Vallecas";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Activa";"";"kWh";"4815,6"
"2021";"5";"";"Centros culturales y bibliotecas";"CMM Villa Vallecas";"CASCO HISTÃ“RICO DE VALLECAS";"Energia Reactiva";"";"kVAr";"2959,7"
